AverageTemperature,City,Country,Month,Year
16.788,5,Mexico,3,1917
19.098,5,Mexico,4,1917
21.296,5,Mexico,5,1917
22.191,5,Mexico,6,1917
20.797,5,Mexico,7,1917
20.348,5,Mexico,8,1917
19.568,5,Mexico,9,1917
17.843,5,Mexico,10,1917
15.571,5,Mexico,11,1917
13.996,5,Mexico,12,1917
12.752,5,Mexico,1,1918
15.414,5,Mexico,2,1918
17.172,5,Mexico,3,1918
19.653,5,Mexico,4,1918
21.559,5,Mexico,5,1918
21.971,5,Mexico,6,1918
20.745,5,Mexico,7,1918
19.746,5,Mexico,8,1918
19.3,5,Mexico,9,1918
18.814,5,Mexico,10,1918
15.553,5,Mexico,11,1918
13.609,5,Mexico,12,1918
11.958,5,Mexico,1,1919
14.388,5,Mexico,2,1919
16.207,5,Mexico,3,1919
19.294,5,Mexico,4,1919
22.188,5,Mexico,5,1919
21.893,5,Mexico,6,1919
19.875,5,Mexico,7,1919
20.628,5,Mexico,8,1919
19.638,5,Mexico,9,1919
18.946,5,Mexico,10,1919
15.924,5,Mexico,11,1919
13.964,5,Mexico,12,1919
12.999,5,Mexico,1,1920
15.889,5,Mexico,2,1920
16.951,5,Mexico,3,1920
19.68,5,Mexico,4,1920
21.519,5,Mexico,5,1920
21.083,5,Mexico,6,1920
21.086,5,Mexico,7,1920
19.979,5,Mexico,8,1920
20.263,5,Mexico,9,1920
18.136,5,Mexico,10,1920
15.722,5,Mexico,11,1920
13.731,5,Mexico,12,1920
13.811,5,Mexico,1,1921
14.116,5,Mexico,2,1921
17.591,5,Mexico,3,1921
19.807,5,Mexico,4,1921
21.783,5,Mexico,5,1921
22.945,5,Mexico,6,1921
20.469,5,Mexico,7,1921
20.63,5,Mexico,8,1921
20.234,5,Mexico,9,1921
18.458,5,Mexico,10,1921
16.169,5,Mexico,11,1921
14.664,5,Mexico,12,1921
13.773,5,Mexico,1,1922
16.581,5,Mexico,2,1922
17.356,5,Mexico,3,1922
20.161,5,Mexico,4,1922
22.846,5,Mexico,5,1922
21.673,5,Mexico,6,1922
20.787,5,Mexico,7,1922
20.665,5,Mexico,8,1922
19.501,5,Mexico,9,1922
17.895,5,Mexico,10,1922
16.364,5,Mexico,11,1922
14.334,5,Mexico,12,1922
14.805,5,Mexico,1,1923
15.124,5,Mexico,2,1923
16.261,5,Mexico,3,1923
19.67,5,Mexico,4,1923
22.437,5,Mexico,5,1923
22.091,5,Mexico,6,1923
20.398,5,Mexico,7,1923
20.288,5,Mexico,8,1923
19.934,5,Mexico,9,1923
17.297,5,Mexico,10,1923
15.543,5,Mexico,11,1923
13.981,5,Mexico,12,1923
13.234,5,Mexico,1,1924
14.127,5,Mexico,2,1924
16.489,5,Mexico,3,1924
19.566,5,Mexico,4,1924
21.472,5,Mexico,5,1924
21.729,5,Mexico,6,1924
20.94,5,Mexico,7,1924
21.047,5,Mexico,8,1924
19.415,5,Mexico,9,1924
18.037,5,Mexico,10,1924
16.149,5,Mexico,11,1924
13.691,5,Mexico,12,1924
13.478,5,Mexico,1,1925
15.818,5,Mexico,2,1925
17.696,5,Mexico,3,1925
20.65,5,Mexico,4,1925
21.864,5,Mexico,5,1925
21.664,5,Mexico,6,1925
20.88,5,Mexico,7,1925
20.34,5,Mexico,8,1925
19.686,5,Mexico,9,1925
18.564,5,Mexico,10,1925
16.011,5,Mexico,11,1925
11.579,5,Mexico,12,1925
12.128,5,Mexico,1,1926
15.15,5,Mexico,2,1926
17.264,5,Mexico,3,1926
18.886,5,Mexico,4,1926
21.013,5,Mexico,5,1926
22.085,5,Mexico,6,1926
20.816,5,Mexico,7,1926
20.478,5,Mexico,8,1926
20.15,5,Mexico,9,1926
19.225,5,Mexico,10,1926
15.458,5,Mexico,11,1926
14.435,5,Mexico,12,1926
13.576,5,Mexico,1,1927
14.971,5,Mexico,2,1927
17.526,5,Mexico,3,1927
19.835,5,Mexico,4,1927
23.229,5,Mexico,5,1927
21.543,5,Mexico,6,1927
20.551,5,Mexico,7,1927
20.462,5,Mexico,8,1927
19.582,5,Mexico,9,1927
18.09,5,Mexico,10,1927
16.054,5,Mexico,11,1927
13.583,5,Mexico,12,1927
13.254,5,Mexico,1,1928
15.166,5,Mexico,2,1928
17.41,5,Mexico,3,1928
19.18,5,Mexico,4,1928
22.049,5,Mexico,5,1928
23.333,5,Mexico,6,1928
20.787,5,Mexico,7,1928
20.297,5,Mexico,8,1928
19.446,5,Mexico,9,1928
19.281,5,Mexico,10,1928
15.691,5,Mexico,11,1928
13.669,5,Mexico,12,1928
13.606,5,Mexico,1,1929
14.969,5,Mexico,2,1929
16.393,5,Mexico,3,1929
20.626,5,Mexico,4,1929
22.202,5,Mexico,5,1929
22.956,5,Mexico,6,1929
20.316,5,Mexico,7,1929
19.845,5,Mexico,8,1929
20.105,5,Mexico,9,1929
17.627,5,Mexico,10,1929
15.473,5,Mexico,11,1929
13.7,5,Mexico,12,1929
13.458,5,Mexico,1,1930
14.899,5,Mexico,2,1930
17.231,5,Mexico,3,1930
19.661,5,Mexico,4,1930
22.692,5,Mexico,5,1930
21.857,5,Mexico,6,1930
20.602,5,Mexico,7,1930
20.618,5,Mexico,8,1930
21.044,5,Mexico,9,1930
18.668,5,Mexico,10,1930
15.087,5,Mexico,11,1930
13.714,5,Mexico,12,1930
11.796,5,Mexico,1,1931
13.771,5,Mexico,2,1931
15.832,5,Mexico,3,1931
18.705,5,Mexico,4,1931
21.483,5,Mexico,5,1931
22.314,5,Mexico,6,1931
20.838,5,Mexico,7,1931
19.97,5,Mexico,8,1931
20.011,5,Mexico,9,1931
19.578,5,Mexico,10,1931
16.503,5,Mexico,11,1931
13.856,5,Mexico,12,1931
13.705,5,Mexico,1,1932
16.076,5,Mexico,2,1932
15.874,5,Mexico,3,1932
19.905,5,Mexico,4,1932
22.864,5,Mexico,5,1932
23.888,5,Mexico,6,1932
21.066,5,Mexico,7,1932
21.063,5,Mexico,8,1932
19.639,5,Mexico,9,1932
18.427,5,Mexico,10,1932
14.533,5,Mexico,11,1932
13.73,5,Mexico,12,1932
13.821,5,Mexico,1,1933
15.177,5,Mexico,2,1933
17.777,5,Mexico,3,1933
20.42,5,Mexico,4,1933
23.237,5,Mexico,5,1933
22.341,5,Mexico,6,1933
21.19,5,Mexico,7,1933
20.247,5,Mexico,8,1933
19.868,5,Mexico,9,1933
18.123,5,Mexico,10,1933
15.505,5,Mexico,11,1933
14.029,5,Mexico,12,1933
12.978,5,Mexico,1,1934
15.029,5,Mexico,2,1934
15.75,5,Mexico,3,1934
19.084,5,Mexico,4,1934
20.736,5,Mexico,5,1934
22.725,5,Mexico,6,1934
20.468,5,Mexico,7,1934
20.089,5,Mexico,8,1934
20.028,5,Mexico,9,1934
18.257,5,Mexico,10,1934
15.954,5,Mexico,11,1934
15.013,5,Mexico,12,1934
13.372,5,Mexico,1,1935
12.42,5,Mexico,2,1935
17.066,5,Mexico,3,1935
19.76,5,Mexico,4,1935
21.981,5,Mexico,5,1935
21.137,5,Mexico,6,1935
20.221,5,Mexico,7,1935
19.919,5,Mexico,8,1935
19.263,5,Mexico,9,1935
18.248,5,Mexico,10,1935
16.214,5,Mexico,11,1935
13.573,5,Mexico,12,1935
14.278,5,Mexico,1,1936
15.206,5,Mexico,2,1936
17.324,5,Mexico,3,1936
18.834,5,Mexico,4,1936
21.656,5,Mexico,5,1936
23.015,5,Mexico,6,1936
20.934,5,Mexico,7,1936
20.319,5,Mexico,8,1936
19.685,5,Mexico,9,1936
18.422,5,Mexico,10,1936
16.627,5,Mexico,11,1936
14.61,5,Mexico,12,1936
15.771,5,Mexico,1,1937
16.418,5,Mexico,2,1937
17.604,5,Mexico,3,1937
20.073,5,Mexico,4,1937
22.363,5,Mexico,5,1937
22.789,5,Mexico,6,1937
20.931,5,Mexico,7,1937
21.036,5,Mexico,8,1937
20.095,5,Mexico,9,1937
18.613,5,Mexico,10,1937
16.328,5,Mexico,11,1937
14.074,5,Mexico,12,1937
13.599,5,Mexico,1,1938
15.778,5,Mexico,2,1938
18.092,5,Mexico,3,1938
19.248,5,Mexico,4,1938
21.978,5,Mexico,5,1938
21.7,5,Mexico,6,1938
20.403,5,Mexico,7,1938
20.629,5,Mexico,8,1938
19.576,5,Mexico,9,1938
18.136,5,Mexico,10,1938
16.338,5,Mexico,11,1938
13.846,5,Mexico,12,1938
13.697,5,Mexico,1,1939
14.953,5,Mexico,2,1939
17.879,5,Mexico,3,1939
19.472,5,Mexico,4,1939
21.801,5,Mexico,5,1939
21.539,5,Mexico,6,1939
20.785,5,Mexico,7,1939
20.292,5,Mexico,8,1939
19.318,5,Mexico,9,1939
18.398,5,Mexico,10,1939
15.331,5,Mexico,11,1939
14.186,5,Mexico,12,1939
12.801,5,Mexico,1,1940
14.45,5,Mexico,2,1940
16.839,5,Mexico,3,1940
19.739,5,Mexico,4,1940
22.712,5,Mexico,5,1940
22.612,5,Mexico,6,1940
21.246,5,Mexico,7,1940
20.896,5,Mexico,8,1940
19.836,5,Mexico,9,1940
19.131,5,Mexico,10,1940
16.492,5,Mexico,11,1940
14.014,5,Mexico,12,1940
13.214,5,Mexico,1,1941
15.298,5,Mexico,2,1941
16.98,5,Mexico,3,1941
19.977,5,Mexico,4,1941
21.906,5,Mexico,5,1941
22.386,5,Mexico,6,1941
21.064,5,Mexico,7,1941
20.594,5,Mexico,8,1941
20.402,5,Mexico,9,1941
19.425,5,Mexico,10,1941
17.107,5,Mexico,11,1941
14.801,5,Mexico,12,1941
14.211,5,Mexico,1,1942
15.875,5,Mexico,2,1942
17.39,5,Mexico,3,1942
19.614,5,Mexico,4,1942
23.253,5,Mexico,5,1942
22.432,5,Mexico,6,1942
21.126,5,Mexico,7,1942
20.568,5,Mexico,8,1942
19.515,5,Mexico,9,1942
18.53,5,Mexico,10,1942
16.182,5,Mexico,11,1942
13.756,5,Mexico,12,1942
13.352,5,Mexico,1,1943
15.416,5,Mexico,2,1943
17.451,5,Mexico,3,1943
19.922,5,Mexico,4,1943
22.816,5,Mexico,5,1943
21.21,5,Mexico,6,1943
21.081,5,Mexico,7,1943
20.899,5,Mexico,8,1943
20.252,5,Mexico,9,1943
17.749,5,Mexico,10,1943
14.622,5,Mexico,11,1943
13.971,5,Mexico,12,1943
12.166,5,Mexico,1,1944
15.929,5,Mexico,2,1944
15.939,5,Mexico,3,1944
19.136,5,Mexico,4,1944
21.65,5,Mexico,5,1944
22.902,5,Mexico,6,1944
21.592,5,Mexico,7,1944
20.456,5,Mexico,8,1944
19.695,5,Mexico,9,1944
17.064,5,Mexico,10,1944
16.202,5,Mexico,11,1944
13.411,5,Mexico,12,1944
14.746,5,Mexico,1,1945
15.985,5,Mexico,2,1945
18.246,5,Mexico,3,1945
19.882,5,Mexico,4,1945
22.39,5,Mexico,5,1945
23.909,5,Mexico,6,1945
21.403,5,Mexico,7,1945
21.13,5,Mexico,8,1945
20.524,5,Mexico,9,1945
18.69,5,Mexico,10,1945
17.015,5,Mexico,11,1945
14.744,5,Mexico,12,1945
13.663,5,Mexico,1,1946
15.711,5,Mexico,2,1946
18.204,5,Mexico,3,1946
20.765,5,Mexico,4,1946
22.895,5,Mexico,5,1946
22.333,5,Mexico,6,1946
21.159,5,Mexico,7,1946
20.827,5,Mexico,8,1946
21.037,5,Mexico,9,1946
19.312,5,Mexico,10,1946
16.13,5,Mexico,11,1946
14.321,5,Mexico,12,1946
13.841,5,Mexico,1,1947
15.244,5,Mexico,2,1947
17.39,5,Mexico,3,1947
19.612,5,Mexico,4,1947
21.894,5,Mexico,5,1947
22.494,5,Mexico,6,1947
22.278,5,Mexico,7,1947
20.419,5,Mexico,8,1947
20.006,5,Mexico,9,1947
19.576,5,Mexico,10,1947
15.808,5,Mexico,11,1947
13.93,5,Mexico,12,1947
12.904,5,Mexico,1,1948
16.611,5,Mexico,2,1948
17.966,5,Mexico,3,1948
20.932,5,Mexico,4,1948
22.614,5,Mexico,5,1948
22.683,5,Mexico,6,1948
20.966,5,Mexico,7,1948
21.42,5,Mexico,8,1948
19.84,5,Mexico,9,1948
18.106,5,Mexico,10,1948
16.526,5,Mexico,11,1948
15.986,5,Mexico,12,1948
14.815,5,Mexico,1,1949
16.223,5,Mexico,2,1949
18.227,5,Mexico,3,1949
19.19,5,Mexico,4,1949
22.747,5,Mexico,5,1949
22.541,5,Mexico,6,1949
21.147,5,Mexico,7,1949
20.769,5,Mexico,8,1949
20.677,5,Mexico,9,1949
19.318,5,Mexico,10,1949
14.299,5,Mexico,11,1949
14.648,5,Mexico,12,1949
15.121,5,Mexico,1,1950
15.686,5,Mexico,2,1950
17.819,5,Mexico,3,1950
20.625,5,Mexico,4,1950
23.244,5,Mexico,5,1950
22.424,5,Mexico,6,1950
20.409,5,Mexico,7,1950
20.846,5,Mexico,8,1950
20.438,5,Mexico,9,1950
18.354,5,Mexico,10,1950
15.973,5,Mexico,11,1950
13.126,5,Mexico,12,1950
13.408,5,Mexico,1,1951
15.398,5,Mexico,2,1951
16.884,5,Mexico,3,1951
20.175,5,Mexico,4,1951
21.926,5,Mexico,5,1951
23.527,5,Mexico,6,1951
21.494,5,Mexico,7,1951
21.414,5,Mexico,8,1951
20.441,5,Mexico,9,1951
18.531,5,Mexico,10,1951
17.344,5,Mexico,11,1951
15.691,5,Mexico,12,1951
15.673,5,Mexico,1,1952
14.936,5,Mexico,2,1952
17.909,5,Mexico,3,1952
19.51,5,Mexico,4,1952
22.05,5,Mexico,5,1952
22.106,5,Mexico,6,1952
21.381,5,Mexico,7,1952
21.295,5,Mexico,8,1952
20.539,5,Mexico,9,1952
16.603,5,Mexico,10,1952
16.635,5,Mexico,11,1952
13.949,5,Mexico,12,1952
13.332,5,Mexico,1,1953
16.12,5,Mexico,2,1953
19.134,5,Mexico,3,1953
19.962,5,Mexico,4,1953
22.769,5,Mexico,5,1953
23.597,5,Mexico,6,1953
22.0,5,Mexico,7,1953
21.368,5,Mexico,8,1953
19.406,5,Mexico,9,1953
19.024,5,Mexico,10,1953
14.748,5,Mexico,11,1953
12.623,5,Mexico,12,1953
15.046,5,Mexico,1,1954
16.151,5,Mexico,2,1954
18.611,5,Mexico,3,1954
21.145,5,Mexico,4,1954
22.527,5,Mexico,5,1954
22.973,5,Mexico,6,1954
20.719,5,Mexico,7,1954
20.85,5,Mexico,8,1954
20.485,5,Mexico,9,1954
18.391,5,Mexico,10,1954
15.398,5,Mexico,11,1954
13.896,5,Mexico,12,1954
12.958,5,Mexico,1,1955
14.552,5,Mexico,2,1955
18.677,5,Mexico,3,1955
20.471,5,Mexico,4,1955
22.816,5,Mexico,5,1955
23.153,5,Mexico,6,1955
20.559,5,Mexico,7,1955
20.224,5,Mexico,8,1955
19.748,5,Mexico,9,1955
17.455,5,Mexico,10,1955
16.351,5,Mexico,11,1955
13.096,5,Mexico,12,1955
12.164,5,Mexico,1,1956
15.377,5,Mexico,2,1956
18.229,5,Mexico,3,1956
20.39,5,Mexico,4,1956
22.159,5,Mexico,5,1956
21.763,5,Mexico,6,1956
20.05,5,Mexico,7,1956
20.357,5,Mexico,8,1956
19.604,5,Mexico,9,1956
18.63,5,Mexico,10,1956
16.126,5,Mexico,11,1956
14.103,5,Mexico,12,1956
15.091,5,Mexico,1,1957
16.371,5,Mexico,2,1957
15.728,5,Mexico,3,1957
19.216,5,Mexico,4,1957
21.13,5,Mexico,5,1957
23.267,5,Mexico,6,1957
22.102,5,Mexico,7,1957
21.668,5,Mexico,8,1957
20.763,5,Mexico,9,1957
18.35,5,Mexico,10,1957
16.958,5,Mexico,11,1957
14.617,5,Mexico,12,1957
11.38,5,Mexico,1,1958
13.687,5,Mexico,2,1958
16.633,5,Mexico,3,1958
20.453,5,Mexico,4,1958
22.138,5,Mexico,5,1958
22.496,5,Mexico,6,1958
20.98,5,Mexico,7,1958
20.903,5,Mexico,8,1958
20.589,5,Mexico,9,1958
19.177,5,Mexico,10,1958
16.639,5,Mexico,11,1958
13.971,5,Mexico,12,1958
13.314,5,Mexico,1,1959
16.178,5,Mexico,2,1959
17.036,5,Mexico,3,1959
18.958,5,Mexico,4,1959
21.288,5,Mexico,5,1959
21.67,5,Mexico,6,1959
20.411,5,Mexico,7,1959
20.44,5,Mexico,8,1959
20.356,5,Mexico,9,1959
18.562,5,Mexico,10,1959
15.762,5,Mexico,11,1959
13.729,5,Mexico,12,1959
14.388,5,Mexico,1,1960
12.537,5,Mexico,2,1960
17.115,5,Mexico,3,1960
18.805,5,Mexico,4,1960
22.048,5,Mexico,5,1960
23.81,5,Mexico,6,1960
21.523,5,Mexico,7,1960
21.031,5,Mexico,8,1960
19.457,5,Mexico,9,1960
19.463,5,Mexico,10,1960
17.404,5,Mexico,11,1960
14.03,5,Mexico,12,1960
13.553,5,Mexico,1,1961
13.946,5,Mexico,2,1961
16.592,5,Mexico,3,1961
20.322,5,Mexico,4,1961
23.476,5,Mexico,5,1961
22.44,5,Mexico,6,1961
20.103,5,Mexico,7,1961
20.34,5,Mexico,8,1961
20.282,5,Mexico,9,1961
18.539,5,Mexico,10,1961
16.634,5,Mexico,11,1961
13.679,5,Mexico,12,1961
13.115,5,Mexico,1,1962
15.886,5,Mexico,2,1962
17.25,5,Mexico,3,1962
18.823,5,Mexico,4,1962
22.833,5,Mexico,5,1962
23.153,5,Mexico,6,1962
21.175,5,Mexico,7,1962
21.088,5,Mexico,8,1962
20.234,5,Mexico,9,1962
19.192,5,Mexico,10,1962
15.303,5,Mexico,11,1962
14.101,5,Mexico,12,1962
14.181,5,Mexico,1,1963
13.799,5,Mexico,2,1963
18.096,5,Mexico,3,1963
21.533,5,Mexico,4,1963
22.638,5,Mexico,5,1963
22.402,5,Mexico,6,1963
20.586,5,Mexico,7,1963
20.535,5,Mexico,8,1963
20.114,5,Mexico,9,1963
17.285,5,Mexico,10,1963
15.59,5,Mexico,11,1963
13.437,5,Mexico,12,1963
12.614,5,Mexico,1,1964
14.788,5,Mexico,2,1964
17.389,5,Mexico,3,1964
20.78,5,Mexico,4,1964
22.511,5,Mexico,5,1964
21.918,5,Mexico,6,1964
21.263,5,Mexico,7,1964
20.88,5,Mexico,8,1964
20.201,5,Mexico,9,1964
16.947,5,Mexico,10,1964
16.159,5,Mexico,11,1964
13.251,5,Mexico,12,1964
13.057,5,Mexico,1,1965
13.217,5,Mexico,2,1965
16.972,5,Mexico,3,1965
20.075,5,Mexico,4,1965
22.417,5,Mexico,5,1965
23.076,5,Mexico,6,1965
20.641,5,Mexico,7,1965
19.841,5,Mexico,8,1965
20.277,5,Mexico,9,1965
16.962,5,Mexico,10,1965
17.263,5,Mexico,11,1965
13.982,5,Mexico,12,1965
12.068,5,Mexico,1,1966
13.691,5,Mexico,2,1966
16.61,5,Mexico,3,1966
18.563,5,Mexico,4,1966
22.571,5,Mexico,5,1966
22.579,5,Mexico,6,1966
21.273,5,Mexico,7,1966
20.476,5,Mexico,8,1966
20.26,5,Mexico,9,1966
18.072,5,Mexico,10,1966
15.289,5,Mexico,11,1966
12.921,5,Mexico,12,1966
12.127,5,Mexico,1,1967
14.481,5,Mexico,2,1967
17.508,5,Mexico,3,1967
20.512,5,Mexico,4,1967
22.396,5,Mexico,5,1967
22.411,5,Mexico,6,1967
21.048,5,Mexico,7,1967
20.575,5,Mexico,8,1967
19.261,5,Mexico,9,1967
17.3,5,Mexico,10,1967
16.174,5,Mexico,11,1967
13.716,5,Mexico,12,1967
13.637,5,Mexico,1,1968
14.005,5,Mexico,2,1968
14.986,5,Mexico,3,1968
19.729,5,Mexico,4,1968
22.362,5,Mexico,5,1968
22.312,5,Mexico,6,1968
20.431,5,Mexico,7,1968
20.22,5,Mexico,8,1968
19.767,5,Mexico,9,1968
18.642,5,Mexico,10,1968
15.474,5,Mexico,11,1968
13.936,5,Mexico,12,1968
13.881,5,Mexico,1,1969
15.726,5,Mexico,2,1969
16.836,5,Mexico,3,1969
19.731,5,Mexico,4,1969
22.337,5,Mexico,5,1969
24.0,5,Mexico,6,1969
21.975,5,Mexico,7,1969
21.474,5,Mexico,8,1969
20.539,5,Mexico,9,1969
18.917,5,Mexico,10,1969
16.367,5,Mexico,11,1969
13.68,5,Mexico,12,1969
12.949,5,Mexico,1,1970
14.506,5,Mexico,2,1970
16.489,5,Mexico,3,1970
20.587,5,Mexico,4,1970
22.236,5,Mexico,5,1970
22.126,5,Mexico,6,1970
20.831,5,Mexico,7,1970
20.728,5,Mexico,8,1970
19.754,5,Mexico,9,1970
18.427,5,Mexico,10,1970
15.063,5,Mexico,11,1970
14.38,5,Mexico,12,1970
14.566,5,Mexico,1,1971
14.341,5,Mexico,2,1971
18.099,5,Mexico,3,1971
18.928,5,Mexico,4,1971
22.383,5,Mexico,5,1971
21.412,5,Mexico,6,1971
20.389,5,Mexico,7,1971
19.662,5,Mexico,8,1971
20.136,5,Mexico,9,1971
18.842,5,Mexico,10,1971
16.188,5,Mexico,11,1971
14.618,5,Mexico,12,1971
14.112,5,Mexico,1,1972
14.454,5,Mexico,2,1972
17.146,5,Mexico,3,1972
21.191,5,Mexico,4,1972
22.645,5,Mexico,5,1972
22.047,5,Mexico,6,1972
20.948,5,Mexico,7,1972
20.429,5,Mexico,8,1972
20.415,5,Mexico,9,1972
19.341,5,Mexico,10,1972
17.356,5,Mexico,11,1972
14.246,5,Mexico,12,1972
13.059,5,Mexico,1,1973
15.63,5,Mexico,2,1973
17.739,5,Mexico,3,1973
19.434,5,Mexico,4,1973
22.745,5,Mexico,5,1973
22.382,5,Mexico,6,1973
20.666,5,Mexico,7,1973
19.797,5,Mexico,8,1973
20.291,5,Mexico,9,1973
18.413,5,Mexico,10,1973
15.989,5,Mexico,11,1973
12.222,5,Mexico,12,1973
14.474,5,Mexico,1,1974
15.194,5,Mexico,2,1974
17.685,5,Mexico,3,1974
20.071,5,Mexico,4,1974
21.889,5,Mexico,5,1974
22.29,5,Mexico,6,1974
19.872,5,Mexico,7,1974
20.228,5,Mexico,8,1974
19.716,5,Mexico,9,1974
17.679,5,Mexico,10,1974
15.665,5,Mexico,11,1974
13.906,5,Mexico,12,1974
13.233,5,Mexico,1,1975
14.411,5,Mexico,2,1975
17.975,5,Mexico,3,1975
21.16,5,Mexico,4,1975
21.709,5,Mexico,5,1975
22.048,5,Mexico,6,1975
20.168,5,Mexico,7,1975
19.95,5,Mexico,8,1975
19.225,5,Mexico,9,1975
18.093,5,Mexico,10,1975
15.752,5,Mexico,11,1975
13.522,5,Mexico,12,1975
13.173,5,Mexico,1,1976
14.883,5,Mexico,2,1976
18.2,5,Mexico,3,1976
19.325,5,Mexico,4,1976
21.669,5,Mexico,5,1976
22.738,5,Mexico,6,1976
19.787,5,Mexico,7,1976
19.884,5,Mexico,8,1976
19.803,5,Mexico,9,1976
17.819,5,Mexico,10,1976
14.266,5,Mexico,11,1976
14.38,5,Mexico,12,1976
13.75,5,Mexico,1,1977
14.39,5,Mexico,2,1977
18.194,5,Mexico,3,1977
18.268,5,Mexico,4,1977
22.194,5,Mexico,5,1977
21.849,5,Mexico,6,1977
20.523,5,Mexico,7,1977
20.727,5,Mexico,8,1977
20.316,5,Mexico,9,1977
18.804,5,Mexico,10,1977
15.469,5,Mexico,11,1977
13.644,5,Mexico,12,1977
13.288,5,Mexico,1,1978
13.322,5,Mexico,2,1978
16.938,5,Mexico,3,1978
20.333,5,Mexico,4,1978
22.272,5,Mexico,5,1978
22.351,5,Mexico,6,1978
21.415,5,Mexico,7,1978
20.424,5,Mexico,8,1978
19.731,5,Mexico,9,1978
17.52,5,Mexico,10,1978
16.504,5,Mexico,11,1978
14.906,5,Mexico,12,1978
13.576,5,Mexico,1,1979
14.813,5,Mexico,2,1979
17.839,5,Mexico,3,1979
20.108,5,Mexico,4,1979
21.764,5,Mexico,5,1979
23.175,5,Mexico,6,1979
22.067,5,Mexico,7,1979
20.401,5,Mexico,8,1979
19.662,5,Mexico,9,1979
18.726,5,Mexico,10,1979
15.035,5,Mexico,11,1979
14.438,5,Mexico,12,1979
12.933,5,Mexico,1,1980
14.811,5,Mexico,2,1980
18.402,5,Mexico,3,1980
19.342,5,Mexico,4,1980
22.802,5,Mexico,5,1980
23.829,5,Mexico,6,1980
21.821,5,Mexico,7,1980
20.789,5,Mexico,8,1980
20.429,5,Mexico,9,1980
18.396,5,Mexico,10,1980
15.397,5,Mexico,11,1980
14.03,5,Mexico,12,1980
11.975,5,Mexico,1,1981
15.436,5,Mexico,2,1981
16.888,5,Mexico,3,1981
19.872,5,Mexico,4,1981
22.062,5,Mexico,5,1981
22.287,5,Mexico,6,1981
20.714,5,Mexico,7,1981
20.867,5,Mexico,8,1981
20.037,5,Mexico,9,1981
19.151,5,Mexico,10,1981
16.51,5,Mexico,11,1981
14.026,5,Mexico,12,1981
14.736,5,Mexico,1,1982
15.93,5,Mexico,2,1982
18.857,5,Mexico,3,1982
21.819,5,Mexico,4,1982
22.634,5,Mexico,5,1982
24.366,5,Mexico,6,1982
20.783,5,Mexico,7,1982
20.614,5,Mexico,8,1982
20.363,5,Mexico,9,1982
18.333,5,Mexico,10,1982
15.429,5,Mexico,11,1982
12.672,5,Mexico,12,1982
12.199,5,Mexico,1,1983
12.902,5,Mexico,2,1983
15.658,5,Mexico,3,1983
18.68,5,Mexico,4,1983
22.681,5,Mexico,5,1983
23.467,5,Mexico,6,1983
20.549,5,Mexico,7,1983
20.469,5,Mexico,8,1983
19.965,5,Mexico,9,1983
18.703,5,Mexico,10,1983
16.013,5,Mexico,11,1983
14.334,5,Mexico,12,1983
13.698,5,Mexico,1,1984
14.455,5,Mexico,2,1984
17.828,5,Mexico,3,1984
20.355,5,Mexico,4,1984
21.531,5,Mexico,5,1984
21.898,5,Mexico,6,1984
19.668,5,Mexico,7,1984
19.878,5,Mexico,8,1984
18.945,5,Mexico,9,1984
18.663,5,Mexico,10,1984
16.123,5,Mexico,11,1984
14.359,5,Mexico,12,1984
12.739,5,Mexico,1,1985
15.096,5,Mexico,2,1985
18.388,5,Mexico,3,1985
19.103,5,Mexico,4,1985
22.943,5,Mexico,5,1985
21.453,5,Mexico,6,1985
19.736,5,Mexico,7,1985
20.209,5,Mexico,8,1985
20.119,5,Mexico,9,1985
18.756,5,Mexico,10,1985
15.975,5,Mexico,11,1985
13.805,5,Mexico,12,1985
13.23,5,Mexico,1,1986
14.878,5,Mexico,2,1986
16.08,5,Mexico,3,1986
21.079,5,Mexico,4,1986
22.606,5,Mexico,5,1986
21.443,5,Mexico,6,1986
20.057,5,Mexico,7,1986
20.606,5,Mexico,8,1986
20.141,5,Mexico,9,1986
17.808,5,Mexico,10,1986
16.891,5,Mexico,11,1986
14.043,5,Mexico,12,1986
12.767,5,Mexico,1,1987
13.727,5,Mexico,2,1987
15.859,5,Mexico,3,1987
18.812,5,Mexico,4,1987
20.894,5,Mexico,5,1987
22.636,5,Mexico,6,1987
21.216,5,Mexico,7,1987
20.815,5,Mexico,8,1987
21.242,5,Mexico,9,1987
17.816,5,Mexico,10,1987
15.726,5,Mexico,11,1987
14.731,5,Mexico,12,1987
12.9,5,Mexico,1,1988
16.178,5,Mexico,2,1988
16.757,5,Mexico,3,1988
20.117,5,Mexico,4,1988
22.687,5,Mexico,5,1988
22.541,5,Mexico,6,1988
20.731,5,Mexico,7,1988
20.385,5,Mexico,8,1988
19.954,5,Mexico,9,1988
18.276,5,Mexico,10,1988
16.752,5,Mexico,11,1988
14.318,5,Mexico,12,1988
14.919,5,Mexico,1,1989
16.006,5,Mexico,2,1989
16.88,5,Mexico,3,1989
20.055,5,Mexico,4,1989
22.956,5,Mexico,5,1989
23.621,5,Mexico,6,1989
21.536,5,Mexico,7,1989
20.317,5,Mexico,8,1989
19.408,5,Mexico,9,1989
18.375,5,Mexico,10,1989
16.619,5,Mexico,11,1989
